,LotArea,OverallQual,MasVnrArea,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageCars,PoolArea,PoolQC,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,Regular_or_not,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,age,relative_year_built,total_FullBath,total_HalfBath,PORCH,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12
272,11764,8,348,Gd,3.0,524,628,1152,5,0,2270,9,1,3,0,,0,2010,WD,Normal,290000,0.0,0,1,0,0,0,0,0,0,3,0.9202898550724637,2,1,57,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
273,9600,6,183,TA,3.0,620,0,1240,4,0,1632,6,1,1,0,,0,2009,WD,Normal,139000,1.0,1,1,0,0,0,0,0,0,21,0.6231884057971014,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274,8314,5,0,TA,3.0,546,270,816,3,0,816,5,0,1,0,,0,2007,WD,Normal,124500,1.0,0,1,0,0,0,0,0,0,25,0.7971014492753623,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
275,7264,7,0,TA,3.0,0,952,952,4,0,1548,5,0,2,0,,0,2009,WD,Normal,205000,1.0,0,1,0,0,0,0,0,0,2,0.38405797101449274,2,1,144,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
276,9196,7,0,Ex,3.0,0,1560,1560,5,0,1560,7,0,2,0,,0,2010,WD,Normal,201000,0.0,0,1,0,0,0,0,0,0,7,0.9492753623188406,2,0,150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
277,19138,4,0,TA,3.0,120,744,864,5,0,864,4,0,2,0,,0,2010,WD,Normal,141000,1.0,0,1,0,0,0,0,0,0,59,0.572463768115942,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
278,14450,9,315,Ex,3.0,0,2121,2121,5,0,2121,8,1,3,0,,0,2007,New,Partial,415298,1.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,2,1,240,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
279,10005,7,299,Gd,3.0,392,768,1160,5,0,2022,8,1,2,0,,0,2008,WD,Normal,192000,1.0,0,1,0,0,0,0,0,0,31,0.7608695652173914,2,1,117,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
280,11287,7,340,Gd,3.0,421,386,807,4,0,1982,7,1,2,0,,0,2007,WD,Normal,228500,1.0,0,1,0,0,0,0,0,0,18,0.8478260869565217,2,1,280,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
281,7200,6,68,Gd,3.0,905,357,1262,4,0,1262,5,0,2,0,,0,2006,New,Partial,185000,1.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,2,0,120,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
282,5063,7,166,Gd,3.0,904,410,1314,5,0,1314,6,1,2,0,,0,2009,ConLw,Normal,207500,1.0,0,1,0,0,0,0,0,0,1,0.9782608695652174,3,0,62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
283,9612,8,72,Gd,3.0,0,1468,1468,5,0,1468,6,1,3,0,,0,2009,New,Partial,244600,1.0,1,1,0,0,0,0,0,0,0,0.9855072463768116,2,0,150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
284,8012,6,0,Gd,3.0,430,1145,1575,4,0,1575,5,0,2,0,,0,2007,WD,Normal,179200,1.0,0,1,0,0,0,0,0,0,15,0.8695652173913043,3,0,52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
285,4251,7,0,Gd,3.0,0,625,625,5,0,1250,5,0,2,0,,0,2007,New,Partial,164700,0.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,2,1,54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
286,9786,6,0,TA,3.0,600,312,912,3,0,1734,7,1,2,0,,0,2006,WD,Normal,159000,0.0,0,1,0,0,0,0,0,0,25,0.6521739130434783,1,1,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
287,8125,4,0,TA,3.0,614,244,858,3,0,858,5,0,0,0,,0,2006,WD,Normal,88000,0.0,0,1,0,0,0,0,0,0,35,0.717391304347826,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
288,9819,5,31,TA,3.0,450,432,882,3,0,900,5,0,1,0,,0,2010,WD,Normal,122000,0.0,0,1,0,0,0,0,0,0,43,0.6884057971014492,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
289,8730,6,0,TA,3.0,0,698,698,5,0,1396,7,0,1,0,,0,2007,WD,Normal,153575,1.0,0,1,0,0,0,1,0,0,4,0.3115942028985507,1,0,259,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
290,15611,8,0,Gd,3.0,0,1079,1079,5,0,1919,8,1,2,0,,0,2006,New,Partial,233230,1.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,2,1,51,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
291,5687,5,0,TA,2.0,210,570,780,5,0,1716,9,0,0,0,,0,2008,WD,Normal,135900,1.0,0,1,0,0,0,0,0,0,8,0.2898550724637681,3,0,184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
292,11409,5,0,TA,3.0,292,476,768,4,0,1716,8,1,1,0,,0,2009,WD,Normal,131000,1.0,0,1,0,0,0,0,0,0,1,0.5579710144927537,1,1,160,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293,16659,7,34,TA,3.0,795,0,795,2,0,2263,9,1,2,0,,0,2006,WD,Normal,235000,0.0,0,1,1,0,0,0,0,0,12,0.7608695652173914,3,1,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
294,9600,6,238,TA,3.0,1285,131,1416,3,0,1644,7,2,2,0,,0,2009,WD,Normal,167000,1.0,0,1,0,0,0,0,0,0,56,0.5869565217391305,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
295,7937,6,0,TA,3.0,819,184,1003,3,0,1003,6,0,2,0,,0,2006,WD,Normal,142500,0.0,0,1,0,0,0,0,0,0,22,0.8115942028985508,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
296,13710,5,0,TA,3.0,420,490,910,3,0,1558,6,0,1,0,,0,2007,WD,Normal,152000,1.0,0,1,0,0,0,0,0,0,57,0.5652173913043478,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
297,7399,7,1600,Gd,3.0,649,326,975,5,0,1950,7,1,2,0,,0,2007,WD,Normal,239000,0.0,0,1,0,0,0,0,0,0,9,0.9057971014492754,2,1,208,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
298,11700,6,365,TA,3.0,384,143,702,4,0,1743,7,1,2,0,,0,2007,WD,Normal,175000,1.0,0,1,0,0,0,0,0,0,39,0.6956521739130435,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
299,14000,6,0,TA,3.0,0,1092,1092,5,0,1152,6,1,1,0,,0,2009,WD,Family,158500,1.0,0,1,0,0,0,0,0,0,5,0.5652173913043478,1,1,36,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
300,15750,5,56,TA,3.0,841,324,1165,3,0,1336,5,2,1,0,,0,2006,WD,Normal,157000,1.0,0,1,0,0,0,0,0,0,53,0.5869565217391305,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
301,16226,8,0,Gd,3.0,281,747,1028,5,0,2452,9,1,2,0,,0,2007,WD,Normal,267000,0.0,0,1,0,0,0,0,0,0,8,0.9130434782608695,2,1,50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
302,13704,7,150,Gd,3.0,0,1541,1541,5,0,1541,6,1,3,0,,0,2006,WD,Normal,205000,0.0,0,1,0,0,0,0,0,0,4,0.9347826086956522,2,0,81,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,9800,5,0,TA,3.0,894,0,894,3,0,894,5,0,2,0,,0,2006,WD,Abnorml,149900,1.0,0,1,0,0,0,0,0,0,34,0.7246376811594203,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
304,18386,7,0,TA,3.0,0,1470,1470,5,0,3493,10,1,3,0,,0,2008,WD,Normal,295000,1.0,0,1,0,0,0,0,0,0,6,0.057971014492753624,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
305,10386,8,246,Gd,3.0,1464,536,2000,5,0,2000,8,0,3,0,,0,2007,WD,Normal,305900,1.0,0,1,0,0,0,0,0,0,2,0.9565217391304348,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
306,13474,7,246,Gd,3.0,700,0,700,4,0,2243,8,1,3,0,,0,2007,WD,Normal,225000,1.0,1,1,0,0,0,0,0,0,16,0.855072463768116,3,1,268,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
307,7920,6,0,TA,3.0,0,319,319,3,0,1406,6,0,0,0,,0,2008,WD,Normal,89500,0.0,0,1,0,0,0,0,0,0,58,0.34782608695652173,1,0,144,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
308,12342,4,0,TA,3.0,262,599,861,5,0,861,4,0,2,0,,0,2009,WD,Normal,82500,0.0,0,1,0,0,0,0,0,0,59,0.4927536231884058,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
309,12378,9,0,Ex,3.0,1274,622,1896,5,0,1944,8,3,3,0,,0,2006,WD,Normal,360000,0.0,0,1,0,0,0,0,0,0,2,0.9492753623188406,3,0,175,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
310,7685,6,112,Gd,3.0,518,179,697,4,0,1501,6,1,2,0,,0,2006,WD,Normal,165600,0.0,0,1,0,0,0,0,0,0,12,0.8768115942028986,2,1,63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
311,8000,6,0,TA,3.0,680,292,972,5,0,972,5,1,1,0,,0,2009,WD,Normal,132000,1.0,0,1,0,0,0,0,0,0,7,0.5507246376811594,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
312,7800,5,0,Gd,3.0,507,286,793,3,0,1118,5,1,2,0,,0,2006,WD,Normal,119900,1.0,0,1,0,0,0,0,0,0,56,0.4855072463768116,2,0,271,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
313,215245,7,0,Gd,3.0,1236,80,2136,3,0,2036,8,2,2,0,,0,2009,WD,Normal,375000,0.0,0,1,0,0,0,0,0,0,44,0.6739130434782609,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
314,9600,7,0,TA,4.0,16,712,728,5,0,1641,6,1,2,0,,0,2006,WD,Normal,178000,1.0,0,1,0,0,0,0,0,0,16,0.38405797101449274,1,2,234,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
315,7795,7,0,Gd,3.0,425,291,716,5,0,1432,6,1,2,0,,0,2009,WD,Normal,188500,0.0,0,1,0,0,0,0,0,0,4,0.9565217391304348,3,1,51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
316,13005,7,278,Gd,3.0,692,153,845,3,0,2353,10,1,2,0,,0,2009,WD,Normal,260000,0.0,0,1,0,0,0,0,0,0,29,0.782608695652174,3,1,195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
317,9000,8,0,Gd,3.0,0,1088,1088,5,0,1959,8,1,3,0,,0,2007,WD,Normal,270000,1.0,0,1,0,0,0,0,0,0,1,0.9710144927536232,2,1,46,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
318,9900,7,256,Gd,3.0,987,360,1347,5,0,2646,9,1,3,0,,0,2009,WD,Normal,260000,1.0,0,1,0,0,0,0,0,0,16,0.8768115942028986,3,1,204,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
319,14115,7,225,Gd,3.0,1036,336,1372,3,0,1472,6,2,2,0,,0,2009,WD,Normal,187500,1.0,0,1,0,0,0,0,0,0,29,0.782608695652174,3,0,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
320,16259,9,370,Ex,4.0,0,1249,1249,5,0,2596,9,0,3,0,,0,2006,New,Partial,342643,1.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,3,1,154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
321,12099,8,388,Ex,3.0,970,166,1136,5,0,2468,10,1,3,0,,0,2007,WD,Normal,354000,0.0,0,1,0,0,0,0,0,0,3,0.9565217391304348,3,1,154,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
322,10380,7,172,TA,3.0,28,0,1502,5,0,2730,8,1,2,0,,0,2007,WD,Normal,301000,0.0,0,1,0,0,0,0,0,0,20,0.8260869565217391,3,1,96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
323,5820,3,0,TA,3.0,256,906,1162,5,0,1163,6,0,1,0,,0,2006,WD,Normal,126175,1.0,0,1,0,0,0,0,0,0,1,0.6014492753623188,2,0,98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
324,11275,7,300,Gd,3.0,0,710,710,5,0,2978,11,1,2,0,,0,2010,WD,Normal,242000,1.0,0,1,0,1,0,0,0,0,3,0.6884057971014492,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
325,5000,5,0,TA,3.0,116,604,720,1,0,803,5,0,2,0,,0,2007,WD,Normal,87000,1.0,0,1,0,0,1,0,0,0,57,0.5,1,0,244,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
326,10846,8,0,Gd,3.0,1619,100,1719,5,0,1719,6,2,2,0,,0,2008,Con,Normal,324000,0.0,0,1,0,0,0,0,0,0,15,0.8768115942028986,3,1,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
327,11600,6,175,TA,3.0,565,818,1383,3,0,1383,7,0,1,0,,0,2006,WD,Normal,145250,1.0,0,1,0,0,0,0,0,0,46,0.6376811594202898,1,1,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
328,11888,6,0,TA,3.0,0,844,844,4,0,2134,10,0,2,0,,0,2009,WD,Normal,214500,0.0,0,1,0,1,0,0,0,0,15,0.3188405797101449,2,0,328,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
329,6402,5,0,TA,3.0,0,596,596,3,0,1192,6,0,1,0,,0,2009,WD,Normal,78000,1.0,0,1,0,0,0,0,0,0,59,0.34782608695652173,1,0,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
330,10624,5,84,TA,3.0,40,1424,1728,3,0,1728,10,0,1,0,,0,2007,WD,Normal,119000,0.0,0,1,0,0,0,0,0,0,43,0.6666666666666666,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
331,8176,5,0,TA,3.0,846,210,1056,2,0,1056,6,0,1,0,,0,2007,WD,Normal,139000,1.0,0,1,0,0,0,0,0,0,15,0.6231884057971014,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
332,10655,8,296,Gd,3.0,1124,1603,3206,5,0,1629,7,1,3,0,,0,2009,WD,Normal,284000,0.0,0,1,0,0,0,0,0,0,5,0.9492753623188406,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
333,8198,7,146,Gd,3.0,720,638,1358,5,0,1358,6,1,2,0,,0,2008,WD,Normal,207000,1.0,0,1,0,0,0,0,0,0,4,0.9565217391304348,3,0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
334,9042,6,0,Gd,3.0,828,115,943,4,0,1638,7,2,2,0,,0,2008,WD,Normal,192000,0.0,0,1,0,0,0,0,0,0,10,0.9130434782608695,3,1,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
335,164660,5,0,TA,3.0,1249,103,1499,5,0,1786,7,2,2,0,,700,2008,WD,Normal,228950,0.0,0,1,0,0,0,0,0,0,43,0.6739130434782609,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
